location,context,source,target,notes,developer comments
VoiceSound.csv,words_en,"Come, let's go on a trip. I need inspirations to prepare for my novel!","Come, let's go on a trip. I need inspirations to prepare for my novel!",,
VoiceSound.csv,words_en,I feel like a different person with my hat removed? What are you talking about?,I feel like a different person with my hat removed? What are you talking about?,,
VoiceSound.csv,words_en,"What am I reading? ""How to Maintain Hats"", that's the title of this book.","What am I reading? ""How to Maintain Hats"", that's the title of this book.",,
VoiceSound.csv,words_en,Is this for me? Thank you!,Is this for me? Thank you!,,
VoiceSound.csv,words_en,Is this a gift for me? What's your intention? Are you trying to exchange this for my sister? Of course not!,Is this a gift for me? What's your intention? Are you trying to exchange this for my sister? Of course not!,,
VoiceSound.csv,words_en,If I could only fall in love once in my life... What? It's not what you think! This is the title of a song!,If I could only fall in love once in my life... What? It's not what you think! This is the title of a song!,,
VoiceSound.csv,words_en,"Who's this kid? It's my friend, the hat fairy! Hope you guys can get along too.","Who's this kid? It's my friend, the hat fairy! Hope you guys can get along too.",,
VoiceSound.csv,words_en,"You worked so hard today. Here, you can take a nap on my knees.","You worked so hard today. Here, you can take a nap on my knees.",,
VoiceSound.csv,words_en,"Well, good kiddo, can you also praise me more often?","Well, good kiddo, can you also praise me more often?",,
VoiceSound.csv,words_en,I wish... we'll be together forever! That's a deal!,I wish... we'll be together forever! That's a deal!,,
VoiceSound.csv,words_en,"Do I look good in this dress? Really? Even if you are just being polite, I still feel very happy.","Do I look good in this dress? Really? Even if you are just being polite, I still feel very happy.",,
VoiceSound.csv,words_en,Take this.,Take this.,,
VoiceSound.csv,words_en,"This one... is useless, isn't it?","This one... is useless, isn't it?",,
VoiceSound.csv,words_en,"Ouch, maybe it's too late.","Ouch, maybe it's too late.",,
VoiceSound.csv,words_en,Finally! I've got this one!,Finally! I've got this one!,,
VoiceSound.csv,words_en,"Behold, the power of the daughter of Mahjong!","Behold, the power of the daughter of Mahjong!",,
VoiceSound.csv,words_en,"Uh, I've won. Fufu...","Uh, I've won. Fufu...",,
VoiceSound.csv,words_en,"Sorry, I've got it first.","Sorry, I've got it first.",,
VoiceSound.csv,words_en,"I'm Sara. Hoho... You really want to watch me dance, don't you?","I'm Sara. Hoho... You really want to watch me dance, don't you?",,
VoiceSound.csv,words_en,That was a splendid song. Have all of you also enjoyed it?,That was a splendid song. Have all of you also enjoyed it?,,
VoiceSound.csv,words_en,"Oh hi, dear guest, is that you? Hello, seems you have been coming every day, hehe!","Oh hi, dear guest, is that you? Hello, seems you have been coming every day, hehe!",,
VoiceSound.csv,words_en,"Dear guest, I have been waiting for you... Why were I so distant before? Hehe... Because you are special, of course.","Dear guest, I have been waiting for you... Why were I so distant before? Hehe... Because you are special, of course.",,
VoiceSound.csv,words_en,"Little kitty--, little kitty--. Oh my, where did you go? I'm so concerned... Dear guest, could you please help me find my cat?","Little kitty--, little kitty--. Oh my, where did you go? I'm so concerned... Dear guest, could you please help me find my cat?",,
VoiceSound.csv,words_en,"Another dance? Sorry, today's performance is over. It's my private time now. But... If you can win a Mahjong game that really surprises me, I don't really mind some little extra service... Hehe...","Another dance? Sorry, today's performance is over. It's my private time now. But... If you can win a Mahjong game that really surprises me, I don't really mind some little extra service... Hehe...",,
VoiceSound.csv,words_en,"Dear guest, if you don't mind, could you go to the shrine with me? Recently, Ichihime's been a little scared of me... Am I too passionate toward her?","Dear guest, if you don't mind, could you go to the shrine with me? Recently, Ichihime's been a little scared of me... Am I too passionate toward her?",,
VoiceSound.csv,words_en,"A Mahjong game? ...Sorry, I have not been at my best recently. My intuition isn't as good as it was, you will probably laugh at me.","A Mahjong game? ...Sorry, I have not been at my best recently. My intuition isn't as good as it was, you will probably laugh at me.",,
VoiceSound.csv,words_en,"Ah... I have been dancing the whole day, my feet are so sore. Dear guest, could you help me to relax a little? ...Just sit down and have a Mahjong game with me, hehe.","Ah... I have been dancing the whole day, my feet are so sore. Dear guest, could you help me to relax a little? ...Just sit down and have a Mahjong game with me, hehe.",,
VoiceSound.csv,words_en,I'm getting a bit tired... Sorry to make you see me like this. But... you are the only one who will see this side of me.,I'm getting a bit tired... Sorry to make you see me like this. But... you are the only one who will see this side of me.,,
VoiceSound.csv,words_en,"Dear guest, could you just sit next to me and watch me? You only have to watch. As long as I can feel you around, my senses seem to be sharper than usual.","Dear guest, could you just sit next to me and watch me? You only have to watch. As long as I can feel you around, my senses seem to be sharper than usual.",,
VoiceSound.csv,words_en,"I have always been living on my own feet. Sometimes, I too want to rely on someone else. Dear guest, what do you think?","I have always been living on my own feet. Sometimes, I too want to rely on someone else. Dear guest, what do you think?",,
VoiceSound.csv,words_en,"Thank you. While my group doesn't allow members to take private gifts, I don't want to waste your goodwill either.","Thank you. While my group doesn't allow members to take private gifts, I don't want to waste your goodwill either.",,
VoiceSound.csv,words_en,"Wow, this gift is really... I can't thank you enough... Looks like a performance in return is a must, hehe...","Wow, this gift is really... I can't thank you enough... Looks like a performance in return is a must, hehe...",,
VoiceSound.csv,words_en,"I don't often see a guest like you. You never missed any of my performances. If my dance can bring you happiness, that will be great.","I don't often see a guest like you. You never missed any of my performances. If my dance can bring you happiness, that will be great.",,
VoiceSound.csv,words_en,"Dear guest, I see you are buying every single merchandise item... I really appreciate your support, but please don't push yourself too hard. I want to bring joy to you, not become your burden.","Dear guest, I see you are buying every single merchandise item... I really appreciate your support, but please don't push yourself too hard. I want to bring joy to you, not become your burden.",,
VoiceSound.csv,words_en,"Your advice really helped me a lot, thank you. Perhaps you have great talent in dancing that you do not know.","Your advice really helped me a lot, thank you. Perhaps you have great talent in dancing that you do not know.",,
VoiceSound.csv,words_en,"You haven't visited recently... Hmm? Feeling lonely? Perhaps. Before I realize, I am already used to the days with you watching me. But I do hope that you can put your own matters at priority.","You haven't visited recently... Hmm? Feeling lonely? Perhaps. Before I realize, I am already used to the days with you watching me. But I do hope that you can put your own matters at priority.",,
VoiceSound.csv,words_en,What have I been busy with? Hoho... It's a secret... You will know when the time comes...,What have I been busy with? Hoho... It's a secret... You will know when the time comes...,,
VoiceSound.csv,words_en,"Dear guest, this is what I want to present to you... willingly... This is everything of me. Please, bear in mind that, this special dance is a secret that only exists between us...","Dear guest, this is what I want to present to you... willingly... This is everything of me. Please, bear in mind that, this special dance is a secret that only exists between us...",,
VoiceSound.csv,words_en,"Tenpai, hehe.","Tenpai, hehe.",,
VoiceSound.csv,words_en,No-ten...,No-ten...,,
VoiceSound.csv,words_en,Ah-oh... I shouldn't have always believed in my intuition...,Ah-oh... I shouldn't have always believed in my intuition...,,
VoiceSound.csv,words_en,Why did I play this tile? Hehe... Why...,Why did I play this tile? Hehe... Why...,,
